file_name,file_urls,files
"Лампа светодиодная Uniel Gх53 8 Вт спот матовый 670 Лм, холодный белый свет","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82560006_tmp.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82560006_tmp_01.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82560006_tmp.jpg', 'path': 'full/942d964f664f32de080b1a597648d2759c75602e.jpg', 'checksum': 'b2d9ad216d8f6cf2bf2ad85844606ba3', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82560006_tmp_01.jpg', 'path': 'full/090c1102a3fd0de2f11257e1ca8fed18c442887b.jpg', 'checksum': 'cf3857b2c6873a7adabd5922cf1c0dfc', 'status': 'uptodate'}]",[103],"[{'Тип цоколя': 'GX53', 'Мощность (Вт)': '8.0', 'Аналог лампы накаливания (Вт)': '60', 'Тип продукта': 'Лампочка', 'Технология': 'Светодиодный (LED)', 'Напряжение (В)': '220-240', 'Цвет освещения': 'Холодный белый (голубой)', 'Температура цвета (в K)': '6500', 'Индекс цветопередачи (CRI)': '≥80 Ra', 'Максимальная площадь освещения (в м²)': '7.2', 'Световой поток (Лм)': '670.0', 'Угол свечения (°)': '110.0', 'Управление устройством': 'Настенный переключатель', 'Особенности продукта': 'Отсутствует', 'Форма лампочки': 'Диск', 'Отделка стекла': 'Матовый', 'Основной материал': 'Пластик', 'Диаметр (мм)': '75.0', 'Гарантия (лет)': '2', 'Высота (мм)': '24.0', 'Срок службы (ч)': '25000.0', 'Максимальное количество включений / выключений': 'не более 10000 раз', 'Марка': 'UNIEL', 'Страна производства': 'Китай'}]"
"Светильник настенно-потолочный светодиодный Inspire Village, 8 м², нейтральный белый свет, цвет белый","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048578_tmp.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048578_tmp_01.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048578_tmp_02.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048578_tmp.jpg', 'path': 'full/faf225631ad31005a56fe1cd2b6a0e66bcb5b918.jpg', 'checksum': '1313f43cc5176f0f4844b89328d44142', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048578_tmp_01.jpg', 'path': 'full/c6d0f175f22aa049fabc5d6e7dddcd8264de53cc.jpg', 'checksum': '0fa80df28d60056f6ecef612953cf76e', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048578_tmp_02.jpg', 'path': 'full/27aa397ba103c0c5e42cd2fcfdaba01d11214900.jpg', 'checksum': '64bd8331ba91bba1511aed21807e347c', 'status': 'uptodate'}]",[304],"[{'Максимальная площадь освещения (в м²)': '8.0', 'Коллекция для публикации': 'Village', 'Минимальный диаметр отверстия в потолке (в мм)': '2.0', 'Диаметр (см)': '26.0', 'Габариты (ДхШхВ), см': '26.0×26.0×8.5', 'Длина (см)': '26.0', 'Ширина (см)': '26.0', 'Высота (см)': '8.5', 'Вес, кг': '0.29', 'Напряжение (В)': '220-240', 'Тип цоколя': 'Встроенные светодиоды', 'Мощность (Вт)': '12.0', 'Световой поток (Лм)': '1020.0', 'Температура цвета (в K)': '4000', 'Цвет освещения': 'Нейтральный белый', 'Функции': 'Отсутствует', 'Особенности продукта': 'Отсутствует', 'Управление устройством': 'Настенный переключатель', 'Степень защиты от пыли и воды (IP)': 'IP20', 'Материал плафонов/абажура': 'Пластик', 'Дополнительный материал': 'Металл', 'Цветовая палитра': 'Белый', 'Основной материал': 'Пластик', 'Цвет основания': 'Белый', 'Материал конструкции': 'Металл', 'Цвет плафонов/абажура': 'Белый', 'Стиль': 'Дизайнерский', 'Марка': 'INSPIRE', 'Модель продукта': 'VILLAGE', 'Страна производства': 'Китай', 'Гарантия (лет)': '3', 'Подходит для натяжного потолка': 'Да', 'Состав комплекта': 'светильник, крепление'}]"
"Светильник настенно-потолочный светодиодный Inspire Frame, 8 м², нейтральный белый свет, цвет белый","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048577_tmp.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048577_tmp_01.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048577_tmp_02.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048577_tmp.jpg', 'path': 'full/0a398e6e57bc733589e3713f5bed9735a8b6479e.jpg', 'checksum': 'cc4fc1749366604c74e5b66b138b940c', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048577_tmp_01.jpg', 'path': 'full/3b653eb748197970293b8be8f5bbb3fe5a34ee15.jpg', 'checksum': '73ce956465b56b489980ba6d31decd9f', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/85048577_tmp_02.jpg', 'path': 'full/3a75dab1f8ca391dda077fafb2a8bee3c48c7d02.jpg', 'checksum': '64bd8331ba91bba1511aed21807e347c', 'status': 'uptodate'}]",[398],"[{'Максимальная площадь освещения (в м²)': '8.0', 'Коллекция для публикации': 'Frame', 'Минимальный диаметр отверстия в потолке (в мм)': '2.0', 'Диаметр (см)': '26.0', 'Габариты (ДхШхВ), см': '26.0×26.0×8.5', 'Длина (см)': '26.0', 'Ширина (см)': '26.0', 'Высота (см)': '8.5', 'Вес, кг': '0.305', 'Напряжение (В)': '220-240', 'Тип цоколя': 'Встроенные светодиоды', 'Мощность (Вт)': '12.0', 'Световой поток (Лм)': '1020.0', 'Температура цвета (в K)': '4000', 'Цвет освещения': 'Нейтральный белый', 'Функции': 'Отсутствует', 'Особенности продукта': 'Отсутствует', 'Управление устройством': 'Настенный переключатель', 'Степень защиты от пыли и воды (IP)': 'IP20', 'Материал плафонов/абажура': 'Пластик', 'Дополнительный материал': 'Металл', 'Цветовая палитра': 'Белый', 'Основной материал': 'Пластик', 'Цвет основания': 'Белый', 'Материал конструкции': 'Металл', 'Цвет плафонов/абажура': 'Белый', 'Стиль': 'Дизайнерский', 'Марка': 'INSPIRE', 'Модель продукта': 'FRAME', 'Страна производства': 'Китай', 'Гарантия (лет)': '3', 'Подходит для натяжного потолка': 'Да', 'Состав комплекта': 'светильник, крепление'}]"
"Светильник светодиодный 8 Вт 700 Лм 572 мм, IP20","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18551231.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18551231_01.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18551231_02.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18551231.jpg', 'path': 'full/9783f18f178e80c43d82f8d76b4084142f00b048.jpg', 'checksum': 'eef7278b6c16b2e4d5141237011dc37b', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18551231_01.jpg', 'path': 'full/e36fe459b0dbbdb8a060b5f83202bed11f6ec316.jpg', 'checksum': '2132d4e432b0aeda8e195b09bf1a3140', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/18551231_02.jpg', 'path': 'full/2985e68d6856bba341264bcb7173e4bdd1027c1d.jpg', 'checksum': '39625a4d5140041a3a39908409ce7fec', 'status': 'uptodate'}]",[341],"[{'Габариты (ДхШхВ), мм': '572.0×22.0×33.0', 'Длина (мм)': '572.0', 'Ширина (мм)': '22.0', 'Высота (мм)': '33.0', 'Вес нетто (кг)': '0.164', 'Место для установки': 'Стена', 'Тип монтажа': 'Для крепления', 'Источник питания': 'Электрическое подключение', 'Напряжение (В)': '220', 'Тип цоколя': 'Встроенные светодиоды', 'Мощность (Вт)': '8.0', 'Световой поток (Лм)': '700.0', 'Цвет освещения': 'Нейтральный белый', 'Температура цвета (в K)': '4000', 'Цветовая палитра': 'Белый', 'Основной материал': 'Металл / пластик', 'Функции': 'Отсутствует', 'Особенности продукта': 'Отсутствует', 'Датчик движения': 'Нет', 'Степень защиты от пыли и воды (IP)': 'IP20', 'Марка': 'ЭРА', 'Страна производства': 'Китай', 'Гарантия (лет)': '0'}]"
"Люстра потолочная Jlight Kira 3122/4C, 4 лампы, 12 м², цвет серый/черный","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_01.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_02.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_03.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_04.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_05.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp.jpg', 'path': 'full/807621734e54b140ba3ec9b26bf9073e3538a512.jpg', 'checksum': '1417b5ffa438a1698c024596f89f2bb0', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_01.jpg', 'path': 'full/6f53711265532e146d2535386b96b64467f37558.jpg', 'checksum': '55e8b8a40a1fb42ddd6e03c3e8ccaf02', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_02.jpg', 'path': 'full/86e279f64757014fac3e89716ed1d01597a2926d.jpg', 'checksum': '5eddf680779922a8d2b2a507f8f83899', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_03.jpg', 'path': 'full/ec0cf1c9ead62b5e6e74fa4a1c0df847d4c08f90.jpg', 'checksum': '56f7bc9ba844ff3fa0c1f6cb8faab1a1', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_04.jpg', 'path': 'full/c55532cfdff77b6205d943c7fea915c34fd5d88f.jpg', 'checksum': '620dccb521d26931be34464387dad158', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/84588701_tmp_05.jpg', 'path': 'full/d16ab880938c84350df323a5f21a9aa91f85b16f.jpg', 'checksum': '6ef01f47330c5ec2313281a10ad06d27', 'status': 'uptodate'}]",[2555],"[{'Максимальная площадь освещения (в м²)': '12.0', 'Коллекция для публикации': 'KIRA', 'Тип крепления': 'Планка', 'Минимальный диаметр отверстия в потолке (в мм)': '50.0', 'Диаметр потолочной чашки (см)': '8.0', 'Габариты (ДхШхВ), см': '52.0×40.0×23.5', 'Высота (см)': '23.5', 'Подходит для низкого потолка (до 2,5 м)': 'Да', 'Ширина (см)': '40.0', 'Длина (см)': '52.0', 'Вес, кг': '1.8', 'Напряжение (В)': '220', 'Тип цоколя': 'E27', 'Совместимый тип лампы': 'Галогенный, Люминесцентный, Накаливания, Светодиодный (LED), Филаментный (LED)', 'Количество лампочек': '4', 'Форма подходящей лампочки': 'Груша, Свеча, Свеча на ветру, Спираль, Шар', 'Максимально допустимая мощность лампы (Вт)': '60', 'Количество плафонов или абажуров': '4', 'Направление плафона или абажура': 'В сторону', 'Регулировка направления плафона или абажура': 'Нет', 'Цвет плафонов/абажура': 'Серый', 'Основной материал': 'Металл', 'Материал конструкции': 'Металл', 'Цвет основания': 'Черный', 'Эффект материала основы': 'Глянцевый', 'Материал плафонов/абажура': 'Стекло', 'Стиль': 'Дизайнерский', 'Декор': 'Отсутствует', 'Назначение': 'Зал, Коридор, Кухня, Прихожая, Спальня, Столовая', 'Подходит для натяжного потолка': 'Да', 'Особенности продукта': 'Отсутствует', 'Функции': 'Отсутствует', 'Управление устройством': 'Настенный переключатель', 'Степень защиты от пыли и воды (IP)': 'IP20', 'Гарантия (лет)': '2', 'Марка': 'JLIGHT', 'Модель продукта': 'KIRA', 'Страна производства': 'Китай', 'Состав комплекта': 'упаковка, светильник, паспорт изделия'}]"
"Лампа светодиодная Lexman E27 220 В 6.6 Вт сфера матовая 806 лм, тёплый белый свет","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82456530.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82456530_01.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82456530.jpg', 'path': 'full/9a3400bc440035b80a5fc144795ed6903e14957f.jpg', 'checksum': 'a4feb1adf603a92be0e3fd712f0e35e6', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82456530_01.jpg', 'path': 'full/88ab6da09487d5765612b95b54ec61e851a5ff23.jpg', 'checksum': 'd45b7f0140c62883e02d1dd27decce6b', 'status': 'uptodate'}]",[70],"[{'Тип цоколя': 'E27', 'Мощность (Вт)': '7.2', 'Аналог лампы накаливания (Вт)': '60', 'Тип продукта': 'Лампочка', 'Технология': 'Светодиодный (LED)', 'Напряжение (В)': '220-240', 'Цвет освещения': 'Теплый белый (желтый)', 'Температура цвета (в K)': '2700', 'Индекс цветопередачи (CRI)': '80', 'Максимальная площадь освещения (в м²)': '3.0', 'Световой поток (Лм)': '806.0', 'Угол свечения (°)': '220.0', 'Управление устройством': 'Настенный переключатель', 'Особенности продукта': 'Отсутствует', 'Форма лампочки': 'Спот', 'Отделка стекла': 'Матовый', 'Основной материал': 'Пластик', 'Диаметр (мм)': '45.0', 'Гарантия (лет)': '3', 'Высота (мм)': '84.0', 'Срок службы (ч)': '10000.0', 'Максимальное количество включений / выключений': '5000', 'Марка': 'LEXMAN', 'Модель продукта': '9cSA-P806ST-A1-01', 'Страна производства': 'Китай'}]"
"Прожектор светодиодный уличный SDO1-70-6К PRO 70 Вт 6500K IP55, холодный белый свет","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/88110396_tmp.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/88110396_tmp.jpg', 'path': 'full/9885bb252d199b62d0745df1cf3b3b6a4a4bd058.jpg', 'checksum': '5cb07dda19ffa973d65e5c03d1519648', 'status': 'uptodate'}]",[655],"[{'Тип продукта': 'Прожектор светодиодный', 'Цвет освещения': 'Холодный белый (голубой)', 'Температура цвета (в K)': '6500', 'Световой поток (Лм)': '5950.0', 'Тип цоколя': 'Встроенные светодиоды', 'Напряжение (В)': '220-240', 'Степень защиты от пыли и воды (IP)': 'IP55', 'Минимальная температура применения (°C)': '-25.0', 'Максимальная температура применения (°C)': '45.0', 'Ширина (см)': '2.8', 'Высота (см)': '15.0', 'Глубина (см)': '17.8', 'Вес, кг': '0.6', 'Цветовая палитра': 'Черный', 'Основной материал': 'Металл', 'Функции': 'Отсутствует', 'Марка': 'RITTER', 'Модель продукта': 'SDO1-70-6К PRO', 'Гарантия (лет)': '2', 'Страна производства': 'Китай'}]"
"Лампа светодиодная Gauss Basic Gx53 8.5 Вт круг матовый 810 лм, белый свет","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_01.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_02.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_03.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_04.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_05.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_drw.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759.jpg', 'path': 'full/467bc66a416cb344332c1cb82d1d26e56c907d92.jpg', 'checksum': '662de6fbcf85b57fb6b9ecd0fc0fc1f2', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_01.jpg', 'path': 'full/25dc51e24f1e207be0e7a6a4e3760d34143013dd.jpg', 'checksum': '12138e4848cf07c518c888e9aa1037f8', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_02.jpg', 'path': 'full/1ac206ddfb8f1df015326efa37d85a33f64f3116.jpg', 'checksum': '224fd1bcb973c53e6ab1000284e8de61', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_03.jpg', 'path': 'full/d0b5fc33e59fe4e7d17dd1ada343063092c63791.jpg', 'checksum': 'e194cd0bdf71fa5291a11f3d1867d1ec', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_04.jpg', 'path': 'full/34315717ef3a67ef976925b14886c51a30798d02.jpg', 'checksum': 'f5b6754d80b8d74ff8681530cb92c143', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_05.jpg', 'path': 'full/9aa28129ee4727ffa6fa42fbe28a7514ee191da1.jpg', 'checksum': 'd72bee9aff56c852c3e75ee43f9fb4be', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82555759_drw.jpg', 'path': 'full/42b8debf0166fe886284747e630294e260102b28.jpg', 'checksum': '2b90ad52e6b2d3e239801c4150247253', 'status': 'uptodate'}]",[90],"[{'Тип цоколя': 'GX53', 'Мощность (Вт)': '8.5', 'Аналог лампы накаливания (Вт)': '75', 'Тип продукта': 'Лампочка', 'Технология': 'Светодиодный (LED)', 'Напряжение (В)': '230', 'Цвет освещения': 'Нейтральный белый', 'Температура цвета (в K)': '4000', 'Индекс цветопередачи (CRI)': '80', 'Максимальная площадь освещения (в м²)': '2.7', 'Световой поток (Лм)': '810.0', 'Угол свечения (°)': '120.0', 'Управление устройством': 'Выключатель с подсветкой', 'Особенности продукта': 'Отсутствует', 'Форма лампочки': 'Диск', 'Отделка стекла': 'Матовый', 'Основной материал': 'Пластик', 'Диаметр (мм)': '75.0', 'Гарантия (лет)': '1', 'Высота (мм)': '27.0', 'Срок службы (ч)': '15000.0', 'Максимальное количество включений / выключений': '25000', 'Марка': 'GAUSS', 'Страна производства': 'Китай'}]"
"Лампа светодиодная Elementary E14 220 В 8 Вт свеча матовая 540 лм, белый свет","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82263094.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82263094_01.jpg,https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82263094_02.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82263094.jpg', 'path': 'full/e663733e8241313102a5cb2283f4f900b024841d.jpg', 'checksum': '8a9ed90c364174a508c789eee1faa25b', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82263094_01.jpg', 'path': 'full/b3f4978f8957d1ec209723ddcb5a115386cd4723.jpg', 'checksum': '5c7423c5c5b0b8b55ec047d7c15872af', 'status': 'uptodate'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82263094_02.jpg', 'path': 'full/05113a053fe3ae54d64075fcdc8a1f12744a03da.jpg', 'checksum': '39c6d342718c10805eb9dcb415b5313a', 'status': 'uptodate'}]",[60],"[{'Тип цоколя': 'E14', 'Мощность (Вт)': '8.0', 'Аналог лампы накаливания (Вт)': '75', 'Тип продукта': 'Лампочка', 'Технология': 'Светодиодный (LED)', 'Напряжение (В)': '220-240', 'Цвет освещения': 'Нейтральный белый', 'Температура цвета (в K)': '4000', 'Индекс цветопередачи (CRI)': '80', 'Максимальная площадь освещения (в м²)': '5.5', 'Угол свечения (°)': '240.0', 'Управление устройством': 'Настенный переключатель', 'Особенности продукта': 'Отсутствует', 'Форма лампочки': 'Свеча', 'Отделка стекла': 'Матовый', 'Основной материал': 'Пластик', 'Гарантия (лет)': '2', 'Высота (мм)': '110.0', 'Срок службы (ч)': '25000.0', 'Максимальное количество включений / выключений': '35000', 'Марка': 'GAUSS', 'Модель продукта': 'Gauss Elementary Свеча', 'Страна производства': 'Китай'}]"
"Люстра потолочная Wink Конкор YH061/2-2 с пультом управления, 4 лампы, 12 м², цвет белый","https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/88740476_tmp.jpg","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/88740476_tmp.jpg', 'path': 'full/f12cdfd7fb61e9fa3aabe113be0dd7d49502cbd6.jpg', 'checksum': '6648d8ed2925a3ff583eb4647c7e126e', 'status': 'uptodate'}]",[4998],"[{'Максимальная площадь освещения (в м²)': '12', 'Коллекция для публикации': 'Конкор', 'Тип крепления': 'Планка', 'Минимальный диаметр отверстия в потолке (в мм)': '20.0', 'Диаметр потолочной чашки (см)': '21.5', 'Габариты (ДхШхВ), см': '56.0×56.0×10.0', 'Высота (см)': '10.0', 'Подходит для низкого потолка (до 2,5 м)': 'Да', 'Ширина (см)': '56.0', 'Длина (см)': '56.0', 'Вес, кг': '2.5', 'Цвет освещения': 'Изменение оттенков белого', 'Температура цвета (в K)': '3000, 4000, 6000', 'Количество плафонов или абажуров': '4', 'Направление плафона или абажура': 'В сторону', 'Регулировка направления плафона или абажура': 'Нет', 'Цвет основания': 'Белый', 'Цвет плафонов/абажура': 'Отсутствует', 'Основной материал': 'Акрил', 'Материал конструкции': 'Акрил, Хрусталь', 'Эффект материала основы': 'Матовый', 'Материал плафонов/абажура': 'Отсутствует', 'Стиль': 'Дизайнерский', 'Декор': 'Декоративный', 'Назначение': 'Зал, Детская комната, Коридор, Кухня, Спальня', 'Подходит для натяжного потолка': 'Да', 'Особенности продукта': 'Отсутствует', 'Функции': 'Управление яркостью освещения', 'Управление устройством': 'Пульт дистанционного управления, Настенный переключатель, Поворотно-нажимной диммер', 'Степень защиты от пыли и воды (IP)': 'IP20', 'Напряжение (В)': '220', 'Марка': 'WINK', 'Модель продукта': 'YH061/2+2', 'Гарантия (лет)': '1', 'Страна производства': 'Китай', 'Состав комплекта': 'Светильник, инструкция по сборке, крепеж, перчатки'}]"
